april,4月,名詞,Here is our answer to your fax message dated April 1st.,貴社からの４月１日付のファックスに対しての、私どもの返事は以下の通りです。
argue,言い争う,動詞,Let's not argue for the sake of arguing.,議論のために議論をするのはよそう。
argument,口論,名詞,His argument is more radical than yours.,君の議論に比べて彼の議論はもっと急進的だ。
army,軍隊,名詞,Our army broke through the enemy defenses.,我が軍は敵の防御を突破した。
arrange,きちんと並べる;  整える,動詞,Let's try to arrange something.,何とか手配してあげましょう。
arrangement,打ち合わせ；準備,名詞,A delivery man is dropping off an arrangement of artificial flowers.,業者が造花の花束を届けて飾っている。
arrest,逮捕する,動詞,He resisted arrest violently.,彼は激しく逮捕に反抗した。
article,記事；文書,名詞,The length of the article is not to exceed 1000 words.,記事の長さは１０００語を超えてはならない。
aside,わきへ,副詞,There's nothing left to do aside from packing.,荷造りを除いては、することはなにも残っていない。
assist,手伝う；援助する,動詞,The airplane used a rocket motor to assist with takeoff.,その飛行機は補助ロケットを使って離陸した。
assistance,援助,名詞,Without your assistance I would have failed.,君の援助がなかったら、僕は失敗していたよ。
assistant,助手,名詞,His official title at the company is Assistant to the President.,会社での彼の正式な肩書きは社長補佐である。
associate,同僚；仕事仲間,名詞,You had better not associate with those men.,君はああいった男たちと交際しないほうがいい。
association, 団体； 協会,名詞,The association is still a far cry from being well organized.,協会は十分に組織されているとはいえない。
assume,仮定する；推測する,動詞,We assume that he is honest.,我々は彼を正直だと思っている。
assure,保証する,動詞,Take it easy. I can assure you that chances are in your favor.,気楽に行こうぜ。大丈夫、形勢は君に有利なのだから。
atmosphere,大気；空気,名詞,The atmosphere in the room was hot and smoky.,その部屋の空気は暑く煙が立ち込めていた。
attachment, 愛着；愛情,名詞,I feel a strong attachment to this house.,この家に愛着を感じている。
attack,攻撃する,動詞,Wolves won't usually attack people.,狼は普通、人々を襲ったりしません。
attempt,試みる；企てる,動詞,Our attempt has proved to be a failure.,我々の試みは、結局失敗した。
attend,出席する,動詞,You should attend to your own business.,君は自分の仕事に専心すべきだ。
attendance,出席,名詞,Your attendance at classes was irregular.,君の授業への出席は不規則だった。
attention,注意；注目,名詞,You must pay attention to his advice.,君は彼の忠告を尊重せねばならない。
attitude,態度,名詞,What do you make of his attitude towards us these days?,近ごろの彼の我々に対する態度をどう思いますか。
attract,魅了する；引きつける,動詞,Flowers attract bees.,花はミツバチを引きつける。
attraction,観光スポット,名詞,I feel a strong attraction to the music of Beethoven.,ベートーベンの音楽には強い魅力を感じる。
attractive,魅力的な,形容詞,A model must have an attractive body.,モデルは魅力のある体をしていなければならない。
august,8月,名詞,Here it's August and our summer vacation is nearly over.,もう八月で夏休みも終わろうとしている。
automatically,自動的に,副詞,The door will lock automatically when you go out.,ドアは外に出ると自動的に閉まります。
available,利用できる,形容詞,The only room available is a double.,空いておりますのは、ダブルのお部屋だけになります。
average,平均の；普通の,形容詞,Your marks were well below average this term.,君の成績は今学期は平均よりだいぶ下だった。
avoid,避ける,動詞,I avoid crossing the street here if I am in a hurry.,急いでもここの通りは、横断しないようにしている。
background,背景,名詞,There is a castle in the background of the picture.,その絵の遠景には城がある。
balance,釣り合う;  バランスをとる,動詞,The balance at the bank stands at two million yen.,銀行に二百万円残っている。
barely,かろうじて,副詞,I barely missed being struck.,危うくぶたれるのをまぬがれた。
basis,基準；基礎,名詞 ,Food， clothing and shelter are the basis of life.,衣食住は生活の基本です。
battle,戦い、戦闘,名詞,It will be very important whether we win the battle or not.,我々がその戦いに勝つか否かはきわめて重要であろう。
beer,ビール,名詞,I went to drink a beer with friends.,私は友達とビールを飲みに行った。
bell,ベル,名詞,The church bell used to ring at three.,教会の鐘は３時に鳴ったものです。
belong,属する,動詞,Do you belong to any clubs?,君は何かクラブに入っていますか。
belt,ベルト,名詞,Please make certain your seat belt is fastened.,恐れ入りますが、もう一度、座席のベルトをお確かめ下さいますよう、お願いします。
bend,曲げる,動詞,We will not bend to the will of a tyrant.,我々は暴君の意思に屈伏しない。
benefit,利益、特典,名詞,You should read such books as will benefit you.,君は自分のためになるような書物を読むべきだ。
bike,オートバイ；自転車,名詞,Your bike is better than mine.,君の自転車は僕の自転車よりも上等です。
bin,ゴミ箱；容器,名詞,Put the bins out.,ゴミを外に出しといて。
bind,縛る；結ぶ,動詞,You must bind yourself to keep your promise.,君は約束を守ることを誓わなければならない。
bite,かむ，かむこと,動詞,You're lucky because he didn't bite you.,彼にだまされなかったなんてついてるね。
blame,非難する,動詞,I am not to blame any more than you are.,君と同様僕も悪くない。
bless,祝福する,動詞,God bless you!,神の恵みのあらんことを！
blind,目の見えない,形容詞,There's a blind man looking for a shadow of doubt.,疑惑の影を捜そうとする盲人。
block,妨げる； 塞ぐ,動詞,The statue was carved from a block of cherry wood.,その彫像はさくら材の木片を刻んで作らせた。
bomb,爆撃する,動詞,A time bomb went off in the airport killing thirteen people.,空港で時限爆弾が爆発し１３名もの命を奪った。
bond,くっつける； 接着する,動詞,At last， James Bond made it as an actor.,やっとジェームス・ボンドは俳優として成功した。
boom,ブーンという音；ブーム,動詞,The boom has peaked out.,ブームは峠を越した。
boot,ブーツ； 長靴,名詞,My computer doesn't boot up anymore.,パソコンが立ち上がらなくなりました。
borrow,借りる,動詞,May I borrow your dictionary?,辞書をお借りできますか。
boss,上司；ボス,名詞,The boss could not approve of what one of his men did.,ボスは部下の一人がやったことを認めるわけにはいかない。
bowl,ボウル,名詞,The soup in the bowl was very delicious.,そのお椀のスープはとてもおいしかった。
brain,脳；頭脳,名詞,Students discussed the problem of brain death for a long time.,学生たちは脳死の問題について長々と議論した。
branch,枝,名詞,We decided to branch out into selling some foodstuffs.,業務を拡張して食料品を少し売ることに決めた。
brand,ブランド；銘柄,名詞,It's brand new.,ピカピカの新製品です。
breast,胸,名詞,You had better make a clean breast of everything.,君はすべてのことを打ち明けるほうがよい。
breathe,呼吸する,動詞,When you breathe out in cold weather， you can see your breath.,寒い天気に息を吐くと、息が見える。
breed,動物が子を生む;  繁殖する,動詞,Bacteria will not breed in alcohol.,バクテリアはアルコールの中では繁殖しない。
bridge,橋,名詞,Seen from the sky， the bridge appears more beautiful.,空から見ればその橋はもっと美しく見える。
brief,短時間の；簡潔な,形容詞,After a brief peace， war broke out again.,つかの間の平和の後でまた戦争が起こった。
briefly,簡潔に,副詞,As a young man he flirted briefly with communism.,若いとき彼はしばらくの間共産主義をもてあそんだ。
brilliant,才気ある,形容詞,Shine on my brilliant soul.,輝ける魂と共に。
broad,広範囲の,形容詞,The burglar broke into the post office in broad daylight.,強盗は白昼堂々と郵便局を襲った。
brush,磨いたり払うためのハケ,名詞,I just brush it off.,気にしないようにしているんだ。
bunch,束,名詞,Years ago， she used to hang around with a bunch of bikers.,何年か前、彼女は暴走族の連中と付き合っていた。
burst,破裂する； 爆発する,動詞,By September the burst in spending seemed to be tapering off.,九月までには爆発的消費は下り坂になるように見えた。
bury,埋める; 埋葬する,動詞,Dogs often bury bones.,犬はよく骨を地面に埋める。
button,ボタン,名詞,Your second button is coming off.,君の二番目のボタンがとれそうだよ。
cable,電線,名詞,A submarine cable was laid between the two countries.,海底ケーブルが両国の間に引かれた。
calculate,計算する,動詞,A computer can calculate very rapidly.,コンピューターは非常に速く計算ができる。
calm,穏やかな,形容詞,Try and calm down.,気持ちを落ち着かせるようにしなさい。
camera,カメラ,名詞,Your camera is not as excellent as my camera.,君のカメラは私のカメラほど上等ではない。
cap,帽子,名詞,I put on a cap when I go to school.,学校に行くときは帽子を被ります。
capability,能力,名詞,The new team has the capability to win.,新しいチームには優勝する力がある。
capable,能力がある,形容詞,Nancy is a capable nurse.,ナンシーは有能な看護婦です。
capital,主要な,形容詞,You must employ your capital well.,君は資金をうまく運転しなくてはならない。
career,経歴；職業,名詞,His career prospects at the company are not too promising.,会社での彼の今後の展望はあまり明るくない。
carpet,カーペット,名詞,This carpet is one of the most beautiful.,一つは、カーペットの美しさである。
cash,現金,名詞,Hunger compelled the boy to steal money from the cash register.,空腹のためにその少年はやむなくレジからお金を盗んだ。
cast,配役,名詞,The fisherman cast his line into the water.,漁師は釣り糸を水中に投げた。
castle,城,名詞,What you are saying is nothing but building a castle in the air.,君の言っていることは机上の空論にすぎないよ。
cent,セント,名詞,I don't have a cent.,私は1セントも持っていない。
century,世紀,名詞,The general use of forks for eating started in the tenth century A.D.,フォークが食事用として一般に使われ始めたのは、紀元後１０世紀のことであった。
chain,繋ぎ、連鎖,名詞,A chain of events led to the outbreak of the war.,一連のできごとが戦争の勃発を引き起こした。
challenge,挑戦,名詞,I don't mean to challenge your theory.,君の理論が間違っていると言いたいのではない。
champion,チャンピオン；優勝者,名詞,The flyweight champion contended with a strong challenger.,フライ級チャンピオンは強い挑戦者と戦った。
championship,選手権,名詞,Your team doesn't have a prayer to win the championship game.,君のチームには決勝戦で勝つチャンスはないよ。
channel,チャンネル,名詞,Can I change the channel?,チャンネル変えてもいい？
chapter,章,名詞,Read chapter 4 for Friday.,金曜日の予習に第４章を読んでおくこと。
character,性格;  性質;  特徴,名詞,Our character is affected by the environment.,我々の性格は環境の影響を受ける。
characterize,～とみなす； 描く； 特徴づける,動詞,United States fiscal policy has been characterized by weak credit.,アメリカの金融政策は信用の引き締めで特徴づけられている。
charm,魅力，魅了,名詞,The charm of Kyoto consists of the beauty of its old temples.,京都の魅力は古い寺の美しさにある。
chase,追いかける，追跡,動詞,He was arrested by police after a TV chase in Osaka.,テレビ中継された大阪での追跡劇の末、彼は逮捕された。
chat,おしゃべりする；チャットする,動詞,I had a little chat with John after the meeting.,会議のあとジョンと話し合った。
cheek,頬,名詞,No more of your cheek or I'll hit you!,これ以上生意気言うとたたくぞ。
cheese,チーズ,名詞,We make milk into cheese and butter.,牛乳をチーズとバターにする。
chest,(頑丈な)収納箱,名詞,I'd like you to have a chest X-ray.,胸部のレントゲンをとってください。
chief,主要な； 最重要の,形容詞,You don't have proper dignity as chief of the section.,君は課長としての貫禄がないね。
chocolate,チョコレート,名詞,Fifty-two per cent of British women prefer chocolate to sex.,イギリス人女性の52%はセックスよりもチョコレートの方が好きだ。
cigarette,タバコ,名詞,The cause of the fire was his cigarette butt.,火事の原因は彼のタバコの火の不始末だ。
circle,円；輪,名詞,Our math teacher drew a circle on the blackboard.,私たちの数学の先生は黒板に円を描いた。
circumstance,状況,名詞,She takes every circumstance into account.,彼女はすべての事情を利用する。
citizen,市民,名詞,A democrat is a free citizen who yields to the will of the majority.,民主主義者というのは、多数派の意思に従う自由な市民だ。
claim,主張する；要求する,動詞,You have no claim on me.,君は私に要求する権利はない。
classic,一流作品；古典,名詞,Milton is one of the classic writers.,ミルトンは一流作家の人です。
classical,古典的な,形容詞,I was keen on classical music in my school days.,学生時代は、クラシック音楽に夢中でした。
cloud,雲；曇り,名詞,There wasn't a cloud in the sky.,空には雲一つなかった。
coach,コー​チ,名詞,A good coach trains this team.,よいコーチがこのチームを指導している。
coal,石炭,名詞,We have used our ration of coal for the week.,一週間分の石炭を使ってしまった。
coast,海岸,名詞,Driving along the coast is wonderful.,海辺をドライブすることは素晴らしい。
combination,組み合わせ,名詞,A combination of several mistakes led to the accident.,いくつかのミスが重なってその事故が起こった。
combine,組み合わせる,動詞,You had better combine your work with your family life.,仕事と家庭生活を結び付けたほうがいいですよ。
command,指揮する,動詞,It is essential to have good command of English nowadays.,今日英語を自由に使うことができることは是非とも必要なことです。
comment,論評；コメント,名詞,That last comment was pushing it.,ひとこと多いんだよ。
commercial,コマーシャルの,名詞,There are many commercial firms in New York.,ニューヨークにはたくさんの商社がある。
commit,(罪などを)犯す,動詞,Don't commit yourself to doing it within a week.,一週間以内にそれをやるなどはっきり言ってしまうな。
commitment,約束； 誓約,名詞,I've got another commitment this evening.,今日の夕方には、別の約束があるのです。
committee,委員会,名詞,The chairman called the committee to order.,議長は委員会の始まりを告げた。
common,共通の;  普通の;  一般的な,形容詞,Love of money is common to all men.,金銭欲は万人に共通している。
community,地域社会,名詞,The students volunteered for community service.,学生達は地域社会への奉仕を志願した。
compare,比較する,動詞,We compare life to a journey.,我々は人生を旅にたとえる。
comparison,比較,名詞,In comparison with this， that is far better.,これと比較すると、あのほうがはるかによい。
competition,競争,名詞,Fair competition is necessary for the healthy growth of industry.,業界の健全な成長のために公正な競争が確保される必要がある。
complain,不平を言う,動詞,You've got nothing to complain of.,君には不満が全くない。
complicate,複雑にする,動詞,That'll complicate matters more.,それは問題をより複雑にするでしょう。
concentrate,集中する,動詞,You should concentrate on the road when you're driving.,運転している時は、道路に集中すべきだ。
concentration,集中；濃度,名詞,I immediately lost my concentration.,すぐに集中力を無くしてしまった。
condition,状態;  状況,名詞,I will do it on the condition that you help me.,君が助けてくれるという条件で、それをやります。
confuse,混乱させる,動詞,Never confuse art with life.,絵に書いた餅は食べられない。
confusion,混乱,名詞,His confusion betrayed his lie.,ろうばいしたため、彼のうそが暴露された。
connect,つなぐ；接続する,動詞,Please connect me with Dr. White.,ホワイト博士につないで下さい。
connection,接続,名詞,Kamakura is a place noted in connection with the Genji family.,鎌倉は源氏ゆかりの地です。
constant,不変の；不断の,形容詞,I'm fed up with your constant complaining.,君の相変わらずの愚痴には、むかつくよ。
constantly,絶えず,副詞,Our troops were constantly attacked by the guerrillas.,我が軍は絶えずゲリラの攻撃を受けた。
contact,接触する；連絡する,動詞,We were unable to make contact with them until it was too late.,我々が彼らに連絡をとったときはすでに遅すぎた。
contain,含む；入る,動詞,This room is too small to contain 50 men.,この部屋に５０人は入り切れない。
contract,契約,名詞,The aggressive salesman urged me to sign the contract right away.,強引な販売員がすぐに契約書に署名するよう強く迫った。
contribute,寄付する,動詞,Science and art must contribute to the promotion of human welfare.,科学と芸術は人類の幸福の増進に貢献しなければならない。
contribution,寄付,名詞,Your contribution to the school is tax-deductible.,学校に対するあなたの寄付は、所得控除の対象になる。
convince,納得させる,動詞,I could not convince him of his mistake.,わたしは彼に彼の誤りを悟らせる事ができなかった。
cope,対処する,動詞,You have to cope with those difficult problems.,君はそれらの難問題に対処しなくてはならない。
copy,写す； コピーする； まねる,動詞,The picture you are looking at is a copy of a Picasso.,君が見ている絵はピカソの複製だ。
correct,正しい，訂正する,形容詞,If you see a mistake， then please correct it.,もし間違いを見つけたら訂正してください。
cough,咳をする,動詞,Do you have any cough medicine?,咳止めはありますか。
council,評議会,名詞,The environment was the focus of student council activities.,環境問題が私たちの学生評議会活動の中心だった。
counter,反論，反論する,動詞,Where is the counter to pay my bill?,会計の窓口はどこですか。
county,郡；州,名詞,These smaller parts are called counties.,その小さな地方は州（カウンティ）と呼ばれています。
cow,牛,名詞,You cannot sell the cow and drink the milk.,牛を売って牛乳は飲めない。
crack,割れる，割れ目,動詞,The ice will crack beneath our weight.,我々の重みで氷が割れるだろう。
crash,衝突する,動詞,The stock market crash forced many retirees back into the job market.,株式市場の暴落で、定年退職者の多くが労働市場に戻らざるを得なかった。
cream,クリーム,名詞,There is nothing like ice cream in the summer.,夏はアイスクリームに限る。
create,作り出す；創造する,動詞,Can we create something out of nothing?,我々は、無から有を作り出すことができるだろうか。
creation,創造,名詞,Scientific truth is a creation of the human mind.,科学的心理は人間精神の創造物である。
creative,創造力のある,形容詞,Machinery robs work of creative interest.,機械は仕事から創造的な興味を奪う。
creature,生き物,名詞,If it were not for water， no creature could live.,もし水がなければいかなる生き物も生きられないでしょう。
credit,クレジット；信用,名詞,Can I pay by credit card?,カードで支払えますか。
criminal,犯罪の，犯人,形容詞,That is a criminal offense， and you will surely be punished!,それは犯罪行為です。本当に罰せられますよ！
crowd,群衆，群がる；押す,名詞,The excited crowd poured out of the stadium.,興奮した群衆が競技場から溢れ出てきた。
cultural,文化的な,形容詞,What do you mean by cultural relativism?,「文化相対主義」とはどういう意味ですか。
culture,文化；教養,名詞,In a foreign country most of us go through culture shock.,外国に行くと我々は大抵カルチャーショックを体験する。
curious,好奇心がある,形容詞,A curious disease struck the town.,奇妙な病気が町を襲った。
current,現在の,形容詞,Everyone of us will have to accept the current of the times.,だれしも世の風潮には抵抗しがたいものだ。
currently,現在,副詞,We are currently experiencing some turbulence.,ただ今気流の関係で揺れております。
customer,顧客,名詞,The customer did not come.,客はやってこなかった。
damage,損害，損害を与える,名詞,Smoking does damage your lungs.,喫煙はあなたの肺をボロボロにする。
dare,あえて～する,動詞,How dare you say such a thing to me?,君はどうして私にそんなことが言えるのか。
debt,借金,名詞,Our debt is more than we can pay.,我々の借金は我々の返済能力を超えている。
december,12月,名詞,It all started in Montgomery， Alabama， on December 1， 1955.,すべての発端は、１９５５年１２月１日、アラバマ州モントゴメリーで起こった事件であった。
decision,決定,名詞,Your decision is open to some debate.,君の決定には多少の議論の余地があるね。
defense,防衛,名詞,Our combined fleet broke through the enemy's defense zone.,わが連合艦隊は敵の防衛海域を突破した。
delight,大喜び，喜ばせる,名詞,Dancing is a delight to me.,ダンスは私にとって楽しみだ。
deliver,配達する；伝える；出産する,動詞,I am counting on you to deliver the opening address.,私は君に開会の挨拶をしてもらおうと当てにしています。
delivery,配達；話し方；出産,名詞,A delivery man is dropping off an arrangement of artificial flowers.,業者が造花の花束を届けて飾っている。
deny,否定する,動詞,Do you deny that you went there?,君はそこに行ったことを否定するのですか。
department,部門；局；課；学科,名詞,Where's the nearest department store?,一番近いデパートはどこにありますか。
depress,落ち込ませる,動詞,Rain doesn't depress people who like reading.,雨が降っても読書の好きな人は気がめいらない。
depression,不景気；うつ病；衰弱,名詞,I suffer from depression during the wintertime.,冬になると気がふさぐ。
describe,説明する；描写する,動詞,Can you describe the object?,その物体がどんな物か言い表す事が出来ますか。
desert,砂漠,名詞,A camel is to the desert what a ship is to the sea.,ラクダと砂漠の関係は、船と海の関係と同じである。
deserve,値する,動詞,You deserve the prize.,君にはその賞を取るに値する。
design,図案；設計図；計画，デザインする；考案する,動詞,I can't think about the design any more.,もうこれ以上、デザインを考えられない。
designer,デザイナー,名詞,Fashion designers are breaking with tradition.,ファッション・デザイナーたちは伝統を打破しています。
desire,望む；強く欲する，欲望；願望,動詞,We all desire success.,我々はみな成功を望む。
desk,机,名詞,Clear up your desk a bit.,机を少しは片づけなさい。
destroy,破壊する,動詞,We think nuclear weapons will destroy our earth.,核兵器はわが地球を滅ぼすと思う。
detail,細部；詳細，詳しく述べる,名詞,Attention should be paid to even the smallest detail of the report.,その報告書はどんな小さな点にも関心を向けるべきだ。
detect,見つける；検出する,動詞,The computer can detect 200 types of error.,そのコンピューターは２００種類の間違いを探せる。
determination,決意,名詞,He made a determination to be a doctor.,彼は医者になる決心をした。
determine,決定する,動詞,No one can determine the amount of money we waste in a year.,一年間で浪費するはした金がいくらになるか、だれにも決めかねる。
develop,発達する；開発する,動詞,Why didn't modern technology develop in China?,近代科学技術はなぜ中国で発展しなかったのだろうか。
diet,食事，ダイエットする,動詞,An orderly lifestyle and a regular diet are the keys to health.,規則正しい生活、食事が健康の秘訣です。
direct,直接的な；率直な,動詞,I stepped outside and was bathed in the harsh， direct sunlight.,外に出ると強い日差しにカッと照らされた。
direction,方向,名詞,What direction does your house face?,君の家はどちらの方向に面していますか。
directly,直接に,副詞,Mayuko came directly home.,マユコはまっすぐ帰宅した。
director,(会社の)重役；所長；監督,名詞,The director cast me as the devil.,監督は私に悪魔の役をくれた。
disappear,消える,動詞,The fog began to disappear around ten o'clock.,１０時頃になって霧が消え始めた。
disappoint,失望させる,動詞,I'll try not to disappoint you next time.,今度はがんばります。
discipline,規律；訓練；分野，律する,名詞,School discipline is not as it should be.,学校の規律が乱れている。
discuss,議論する,動詞,Let's discuss your love problems on the way back from school.,君の恋愛問題は学校から帰る道々話しましょう。
discussion,議論,名詞,When the excitement died down， the discussion resumed.,奮闘がおさまると、話し合いが再び始まった。
disease,（病名のはっきりしている）病気,名詞,A curious disease struck the town.,奇妙な病気が町を襲った。
dish,皿；料理,名詞,Nothing is so tasty as the dish you make.,君が作る料理ほどおいしいものはない。
distance,距離,名詞,The school is within walking distance of my house.,学校は家から歩いていける距離です。
district,地区,名詞,The panic spread through the district in an instant.,たちまちその地域一帯に恐怖が広まった。
disturb,乱す；妨げる,動詞,I'll do my best not to disturb your studying.,あなたの勉強を邪魔しないようにします。
divide,分ける；分割する,動詞,Oceans do not so much divide the world as unite it.,海は世界を分けるのではなく、むしろ結びつけるものです。
divorce,離婚する,名詞,I got word that Mary wants to divorce him.,メアリーは離婚したがっているらしいという話だぜ。
dollar,ドル,名詞,The bank will cash your fifty dollar check.,銀行に行けばその５０ドルの小切手を現金に換えてくれる。
dozen,1ダース,名詞,How many dozen pencils do you have?,鉛筆を何ダース持っていますか。
drag,引っ張る,動詞,The children will be a drag on me， so I want to go without them.,子供を連れていくと足手まといになる。
drama,劇；ドラマ,名詞,Bob is in the drama club.,ボブは演劇部にはいります。
dramatic,劇的な ,形容詞,Don't take that dramatic attitude all of a sudden.,急に芝居がかった態度をとるな。
dramatically,劇的に,副詞,The Nikkei index jumped dramatically just before closing.,日経指数は大引け間際に大きく跳ね上がりました。
dust,ほこり,名詞,Brush off the dust from your shoes.,靴のほこりをはけではらいなさい。
duty,義務,名詞,The police officer on duty sensed an elderly man coming up behind him.,勤務中の警官は、一人のお年寄りが自分の背後に近づいてくるのを感じた。
earn,稼ぐ,動詞,America is a lovely place to be， if you are here to earn money.,お金を稼ぎたいならアメリカが一番だ。
ease,気楽さ；容易さ,名詞,You can't feel at ease with a headache.,君は頭痛がしていてはくつろげるはずが無い。
economic,経済の,形容詞,More money for education will spur economic growth.,教育にもっとお金をかければ、経済成長に拍車がかかるだろう。
economy,経済,名詞,Tourism is important to the economy of my country.,観光は私の国の経済にとって重要です。
edit,編集する,動詞,"Click on ""edit mode"".",編集モードをクリックする。
editor,編集者,名詞,The editor and the publisher are both my cousins.,その編集者と発行者はふたりとも私のいとこです。
effect,効果,名詞,Smoking has an ill effect upon health.,喫煙は体に弊害である。
effort,努力,名詞,You should make an effort to stop smoking.,君は禁煙するよう努力すべきだ。
elderly,年配の,副詞,The police officer on duty sensed an elderly man coming up behind him.,勤務中の警官は、一人のお年寄りが自分の背後に近づいてくるのを感じた。
elect to,選ぶ,動詞,He has been elected to Congress.,彼は国会へ選出された。
election,選挙,名詞,It is said that there will be an election soon.,近いうちに選挙があるそうだ。
electric,電気の,形容詞,The strong wind cut the electric wires in several places.,強風のため電線が数箇所で切断された。
electricity,電気,名詞,Not a day passes in which we don't use electricity in our daily lives.,われわれの日常生活で電気を利用しない日は一日もない。
embarrass,恥ずかしがらせる,動詞,I didn't mean to embarrass you.,あなたに恥をかかせるつもりはありませんでした。
emotion,感情,名詞,So great was his emotion that he could not utter a word.,彼の感動は大きくて一言も発することはできなかった。
emotional,感情の,形容詞,This job makes tremendous claims on our emotional strength.,この仕事をするには我々が非常に気持ちをしっかり持つことが必要だ。
empire,帝国,名詞,Romans did not want their empire to decline; but it did.,ローマ人は自分たちの帝国が滅びることを望まなかった。しかしそれは滅びてしまった。
encourage,励ます；奨励する,動詞,It is necessary for you to go and encourage the girl.,君が行ってあの子を元気づけてやることが必要なんだ。
enemy,敵,名詞,The best is often the enemy of the good.,最善はしばしば善の敵である。
energy,精力；エネルギー,名詞,There will be an energy crisis in the near future.,近い将来エネルギー危機が起こるだろう。
engage,従事する；かみ合う,動詞,I have no time to engage in gossip.,噂話のお相手をしている暇はない。
engineer,エンジニア；技師,名詞,The engineer seeks not so much to know nature as to make use of it.,技術者は自然を知ろうとするよりはむしろ利用しようとする。
enormous,巨大な,形容詞,There was an enormous traffic jam in downtown Kyoto.,京都の繁華街は交通渋滞がすごかった。
entertain,もてなす,動詞,Now let me entertain you with music.,それでは音楽をお楽しみください。
entertainment,エンターテイメント； 娯楽 ,名詞,The entertainment expense was borne by our group.,接待費はうちのグループが負担させられた。
entire,全体の；完全な,形容詞,During the vacation， I read the entire works of Milton.,休暇中にミルトンの全作品を読んだ。
entirely,全く,副詞,Your guess is entirely off the mark.,君の推測はまったく的外れだ。
envelope,封筒,名詞,Who has torn the envelope open?,だれがこの封筒を破って開けたのか。
environment,環境,名詞,The environment was the focus of student council activities.,環境問題が私たちの学生評議会活動の中心だった。
environmental,環境の；環境保護の,形容詞,How to deal with environmental pollution is a serious matter.,環境汚染にいかに取り組むかは深刻な問題である。
equal,等しい,形容詞,He is equal to the task.,彼はその仕事をやる能力がある。
equally,同様に；等しく,副詞,The property was divided equally among the heirs.,財産は相続人たちの間で平等に分けられた。
